"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"30.03.2020","23,090","23,240","23,260","22,310","2,95M","-0,13%"
"27.03.2020","23,120","23,420","23,840","22,770","3,91M","-3,51%"
"26.03.2020","23,960","23,090","24,060","22,450","4,20M","1,91%"
"25.03.2020","23,510","23,430","23,960","21,980","5,96M","4,12%"
"24.03.2020","22,580","21,750","22,710","21,600","4,77M","7,52%"
"23.03.2020","21,000","20,700","21,460","20,050","6,04M","-3,98%"
"20.03.2020","21,870","23,000","23,270","21,530","9,03M","-0,55%"
"19.03.2020","21,990","22,500","22,860","21,230","6,45M","-1,30%"
"18.03.2020","22,280","22,610","23,010","20,550","7,99M","-3,67%"
"17.03.2020","23,130","23,070","23,430","21,450","7,54M","4,47%"
"16.03.2020","22,140","21,930","22,500","20,410","9,81M","-4,53%"
"13.03.2020","23,190","23,880","26,460","22,790","12,20M","1,05%"
"12.03.2020","22,950","25,250","26,000","22,450","15,55M","-17,30%"
"11.03.2020","27,750","28,500","28,940","27,560","7,08M","0,91%"
"10.03.2020","27,500","28,830","29,650","27,160","8,54M","-3,71%"
"09.03.2020","28,560","29,510","29,810","28,140","10,83M","-8,58%"
"06.03.2020","31,240","32,900","33,050","30,720","7,08M","-6,38%"
"05.03.2020","33,370","34,050","34,190","33,010","3,73M","-1,56%"
"04.03.2020","33,900","33,000","33,930","32,750","4,15M","2,60%"
"03.03.2020","33,040","32,910","33,440","32,550","5,61M","2,23%"
"02.03.2020","32,320","31,040","32,430","30,900","6,07M","3,72%"
"28.02.2020","31,160","31,300","31,750","30,360","7,81M","-4,27%"
"27.02.2020","32,550","32,460","33,220","32,210","5,14M","-0,06%"
"26.02.2020","32,570","31,900","32,970","31,710","4,50M","0,34%"
"25.02.2020","32,460","33,480","33,770","32,420","4,36M","-3,45%"
"24.02.2020","33,620","34,000","34,260","33,470","3,57M","-2,38%"
"21.02.2020","34,440","33,950","34,480","33,780","2,99M","1,15%"
"20.02.2020","34,050","34,300","34,640","34,000","2,40M","-1,05%"
"19.02.2020","34,410","34,200","34,510","33,970","2,71M","0,88%"
"18.02.2020","34,110","33,290","34,200","33,290","3,20M","1,64%"
"17.02.2020","33,560","33,310","33,570","33,060","1,87M","0,63%"
"14.02.2020","33,350","33,110","33,850","33,010","2,86M","1,06%"
"13.02.2020","33,000","32,510","33,000","32,510","2,60M","1,69%"
"12.02.2020","32,450","33,050","33,270","32,380","2,58M","-1,67%"
"11.02.2020","33,000","32,650","33,230","32,540","2,34M","1,38%"
"10.02.2020","32,550","32,490","32,760","32,260","1,52M","0,06%"
"07.02.2020","32,530","32,150","32,700","31,990","2,59M","0,87%"
"06.02.2020","32,250","31,650","32,250","31,450","2,43M","2,22%"
"05.02.2020","31,550","31,450","31,570","30,930","3,01M","-0,13%"
"04.02.2020","31,590","31,760","31,980","31,220","2,22M","-0,06%"
"03.02.2020","31,610","31,490","31,910","31,460","2,22M","0,86%"
"31.01.2020","31,340","31,770","31,940","31,250","3,49M","-1,42%"
"30.01.2020","31,790","31,830","32,090","31,630","2,33M","-0,22%"
"29.01.2020","31,860","31,750","32,250","31,640","2,21M","0,50%"
"28.01.2020","31,700","31,730","32,100","31,500","2,96M","0,32%"
"27.01.2020","31,600","31,700","32,120","31,590","3,04M","-1,00%"
"24.01.2020","31,920","31,250","32,030","31,250","3,84M","2,80%"
"23.01.2020","31,050","31,010","31,300","30,790","2,83M","-0,42%"
"22.01.2020","31,180","31,140","31,530","31,140","2,42M","0,10%"
"21.01.2020","31,150","31,090","31,250","30,850","2,48M","-0,45%"
"20.01.2020","31,290","31,090","31,350","30,390","3,27M","1,07%"
"17.01.2020","30,960","30,330","31,860","30,330","6,08M","3,06%"
"16.01.2020","30,040","29,550","30,300","29,530","6,64M","2,11%"
"15.01.2020","29,420","29,160","29,520","29,050","2,50M","0,82%"
"14.01.2020","29,180","29,200","29,350","28,830","2,44M","-0,48%"
"13.01.2020","29,320","29,300","29,600","29,180","3,80M","0,21%"
"10.01.2020","29,260","28,270","29,260","28,000","8,75M","6,40%"
"09.01.2020","27,500","27,280","27,650","27,220","2,80M","1,21%"
"08.01.2020","27,170","26,990","27,270","26,770","2,73M","0,44%"
"07.01.2020","27,050","26,600","27,080","26,530","3,35M","2,27%"
"06.01.2020","26,450","26,700","26,760","26,450","1,77M","-1,45%"
"03.01.2020","26,840","26,820","26,840","26,440","2,59M","-0,45%"
"02.01.2020","26,960","27,220","27,310","26,810","2,37M","-1,43%"
"30.12.2019","27,350","27,000","27,350","26,840","1,72M","1,07%"
"27.12.2019","27,060","27,070","27,340","27,030","1,37M","0,30%"
"23.12.2019","26,980","27,100","27,150","26,650","1,79M","-0,41%"
"20.12.2019","27,090","26,580","27,250","26,580","6,20M","1,77%"
"19.12.2019","26,620","26,240","26,680","26,190","3,44M","1,72%"
"18.12.2019","26,170","26,370","26,580","26,020","3,03M","-1,10%"
"17.12.2019","26,460","26,380","26,640","26,180","3,05M","0,68%"
"16.12.2019","26,280","26,050","26,600","26,050","2,90M","1,19%"
"13.12.2019","25,970","26,450","26,610","25,840","4,05M","-1,07%"
"12.12.2019","26,250","26,470","26,680","26,250","2,33M","-0,91%"
"11.12.2019","26,490","26,170","26,570","26,100","2,57M","1,49%"
"10.12.2019","26,100","25,900","26,180","25,830","2,15M","0,42%"
"09.12.2019","25,990","26,240","26,290","25,940","1,82M","-0,76%"
"06.12.2019","26,190","25,800","26,240","25,710","2,74M","1,99%"
"05.12.2019","25,680","25,880","26,020","25,570","2,10M","-0,31%"
"04.12.2019","25,760","25,730","25,930","25,600","2,34M","0,23%"
"03.12.2019","25,700","25,500","25,850","25,440","3,32M","0,98%"
"02.12.2019","25,450","26,850","26,890","25,410","8,14M","-5,43%"
"29.11.2019","26,910","26,950","27,210","26,850","2,07M","-0,63%"
"28.11.2019","27,080","27,100","27,130","26,820","1,53M","-0,04%"
"27.11.2019","27,090","27,150","27,190","26,750","3,00M","0,41%"
"26.11.2019","26,980","26,970","27,120","26,730","7,42M","0,45%"
"25.11.2019","26,860","26,450","26,970","26,410","2,89M","1,78%"
"22.11.2019","26,390","26,340","26,620","26,260","2,98M","0,08%"
"21.11.2019","26,370","26,220","26,780","26,170","3,70M","-0,04%"
"20.11.2019","26,380","26,310","26,680","26,040","4,04M","-0,11%"
"19.11.2019","26,410","26,620","26,800","26,090","4,51M","-0,94%"
"18.11.2019","26,660","25,820","26,670","25,650","4,91M","3,70%"
"15.11.2019","25,710","25,940","26,150","25,660","3,89M","-0,31%"
"14.11.2019","25,790","26,700","26,700","25,260","7,73M","-2,46%"
"13.11.2019","26,440","26,260","26,510","26,170","2,29M","0,65%"
"12.11.2019","26,270","25,980","26,450","25,950","2,66M","1,27%"
"11.11.2019","25,940","26,170","26,270","25,840","2,75M","-0,92%"
"08.11.2019","26,180","26,020","26,440","25,970","3,45M","1,00%"
"07.11.2019","25,920","27,040","27,060","25,900","4,87M","-3,71%"
"06.11.2019","26,920","26,700","26,930","26,530","2,81M","0,64%"
"05.11.2019","26,750","27,470","27,500","26,700","4,37M","-2,73%"
"04.11.2019","27,500","27,800","27,840","27,070","3,35M","-0,94%"
"01.11.2019","27,760","27,400","27,820","27,210","2,93M","1,57%"
"31.10.2019","27,330","27,270","27,500","27,110","3,28M","0,66%"
"30.10.2019","27,150","26,770","27,260","26,720","3,87M","1,23%"
"29.10.2019","26,820","27,350","27,360","26,190","6,24M","-1,97%"
"28.10.2019","27,360","27,540","27,540","27,290","1,74M","-0,65%"
"25.10.2019","27,540","28,080","28,150","27,540","2,28M","-1,92%"
"24.10.2019","28,080","27,990","28,150","27,570","3,78M","0,61%"
"23.10.2019","27,910","27,580","27,940","27,390","2,54M","1,34%"
"22.10.2019","27,540","27,140","27,680","27,010","2,11M","1,51%"
"21.10.2019","27,130","27,420","27,480","27,000","1,59M","-0,77%"
"18.10.2019","27,340","27,460","27,800","27,160","1,85M","0,04%"
"17.10.2019","27,330","27,460","27,700","27,250","2,25M","-0,40%"
"16.10.2019","27,440","27,630","27,740","27,160","2,43M","-0,76%"
"15.10.2019","27,650","27,310","27,710","27,290","2,63M","1,54%"
"14.10.2019","27,230","27,050","27,350","27,030","2,00M","0,89%"
"11.10.2019","26,990","27,070","27,430","26,860","3,42M","-0,52%"
"10.10.2019","27,130","27,600","27,620","26,930","3,88M","-1,88%"
"09.10.2019","27,650","27,800","28,070","27,610","1,86M","-0,32%"
"08.10.2019","27,740","28,090","28,220","27,610","2,07M","-1,00%"
"07.10.2019","28,020","28,200","28,310","27,980","2,11M","-0,71%"
"04.10.2019","28,220","27,580","28,320","27,330","4,00M","2,32%"
"02.10.2019","27,580","28,240","28,350","27,440","3,55M","-2,34%"
"01.10.2019","28,240","28,740","28,770","27,920","4,05M","-1,57%"
"30.09.2019","28,690","28,650","28,810","28,200","2,44M","0,42%"
"27.09.2019","28,570","28,340","28,650","28,100","2,88M","0,99%"
"26.09.2019","28,290","27,880","28,330","27,850","2,49M","1,36%"
"25.09.2019","27,910","28,050","28,380","27,870","2,55M","-1,27%"
"24.09.2019","28,270","28,620","28,700","28,070","3,13M","-1,05%"
"23.09.2019","28,570","28,290","28,600","28,100","4,00M","1,35%"
"20.09.2019","28,190","27,450","28,220","27,430","8,76M","2,92%"
"19.09.2019","27,390","26,860","27,390","26,640","4,20M","1,97%"
"18.09.2019","26,860","26,400","26,860","26,380","3,47M","1,94%"
"17.09.2019","26,350","26,000","26,350","25,820","2,22M","1,74%"
"16.09.2019","25,900","26,160","26,280","25,820","2,62M","-0,77%"
"13.09.2019","26,100","26,570","26,570","25,910","3,22M","-1,73%"
"12.09.2019","26,560","26,380","26,900","25,940","3,39M","1,22%"
"11.09.2019","26,240","26,270","26,380","26,090","2,01M","-0,15%"
"10.09.2019","26,280","26,310","26,320","25,880","3,25M","0,15%"
"09.09.2019","26,240","26,840","26,880","26,140","2,56M","-2,02%"
"06.09.2019","26,780","26,500","26,930","26,400","2,40M","1,17%"
"05.09.2019","26,470","27,180","27,280","26,320","3,52M","-2,36%"
"04.09.2019","27,110","27,160","27,380","27,010","2,90M","0,41%"
"03.09.2019","27,000","26,920","27,040","26,560","3,13M","0,52%"
"02.09.2019","26,860","26,040","27,100","25,990","4,58M","3,67%"
"30.08.2019","25,910","25,740","25,970","25,660","2,14M","0,54%"
"29.08.2019","25,770","25,650","26,100","25,590","2,59M","0,19%"
"28.08.2019","25,720","25,950","26,020","25,470","2,23M","-0,69%"
"27.08.2019","25,900","25,420","26,030","25,350","2,58M","2,25%"
"26.08.2019","25,330","25,090","25,390","25,090","1,20M","0,40%"
"23.08.2019","25,230","25,500","25,670","25,160","2,81M","-0,28%"
"22.08.2019","25,300","25,500","25,660","25,200","2,39M","-0,90%"
"21.08.2019","25,530","25,430","25,890","25,420","3,11M","1,11%"
"20.08.2019","25,250","25,640","25,700","25,040","2,74M","-1,17%"
"19.08.2019","25,550","25,720","25,730","25,300","2,19M","-0,08%"
"16.08.2019","25,570","25,500","25,690","25,420","3,10M","0,59%"
"15.08.2019","25,420","25,520","25,710","25,140","2,66M","-0,47%"
"14.08.2019","25,540","25,630","25,920","25,330","3,34M","0,63%"
"13.08.2019","25,380","25,400","25,500","25,150","3,21M","-0,04%"
"12.08.2019","25,390","25,710","25,920","25,380","2,03M","-1,13%"
"09.08.2019","25,680","25,540","25,860","25,300","3,19M","-0,12%"
"08.08.2019","25,710","25,490","25,730","25,120","3,42M","1,70%"
"07.08.2019","25,280","25,190","25,530","25,150","4,27M","1,08%"
"06.08.2019","25,010","24,450","25,180","24,410","4,43M","2,12%"
"05.08.2019","24,490","25,000","25,120","24,340","4,31M","-2,24%"
"02.08.2019","25,050","24,850","25,200","24,710","3,96M","0,08%"
"01.08.2019","25,030","24,500","25,050","24,360","4,49M","2,33%"
"31.07.2019","24,460","24,420","24,550","23,830","4,12M","0,66%"
"30.07.2019","24,300","24,440","25,300","24,130","5,92M","-0,74%"
"29.07.2019","24,480","24,310","24,600","24,310","1,51M","0,41%"
"26.07.2019","24,380","24,440","24,580","24,280","2,10M","0,08%"
"25.07.2019","24,360","24,200","24,800","24,070","4,75M","0,87%"
"24.07.2019","24,150","23,870","24,150","23,870","3,25M","0,79%"
"23.07.2019","23,960","24,300","24,350","23,840","3,47M","-1,24%"
"22.07.2019","24,260","23,930","24,270","23,800","3,82M","1,38%"
"19.07.2019","23,930","23,930","24,130","23,830","2,99M","0,55%"
"18.07.2019","23,800","23,460","23,970","23,400","3,33M","0,89%"
"17.07.2019","23,590","23,360","23,960","23,360","4,53M","0,64%"
"16.07.2019","23,440","23,480","23,480","23,210","3,09M","-0,26%"
"15.07.2019","23,500","23,100","23,520","23,080","3,93M","1,73%"
"12.07.2019","23,100","23,000","23,100","22,720","2,97M","0,39%"
"11.07.2019","23,010","22,900","23,400","22,890","4,37M","0,92%"
"10.07.2019","22,800","22,670","22,880","22,350","3,50M","0,22%"
"09.07.2019","22,750","22,850","23,210","22,690","2,74M","-0,52%"
"08.07.2019","22,870","22,810","23,000","22,680","2,83M","-0,22%"
"05.07.2019","22,920","22,880","23,180","22,730","3,56M","0,22%"
"04.07.2019","22,870","22,690","22,960","22,550","2,55M","0,97%"
"03.07.2019","22,650","22,400","22,900","22,360","4,36M","1,75%"
"02.07.2019","22,260","21,900","22,340","21,880","3,71M","1,60%"
"01.07.2019","21,910","21,800","21,980","21,520","3,37M","1,11%"
"28.06.2019","21,670","21,450","21,670","21,350","3,32M","0,84%"
"27.06.2019","21,490","21,640","21,640","21,340","2,81M","-0,69%"
"26.06.2019","21,640","21,910","21,940","21,590","4,26M","-1,95%"
"25.06.2019","22,070","22,100","22,330","22,000","3,13M","0,36%"
"24.06.2019","21,990","22,370","22,400","21,890","5,98M","-3,26%"
"21.06.2019","22,730","22,890","22,990","22,570","7,43M","-0,44%"
"20.06.2019","22,830","23,120","23,300","22,680","3,62M","-0,31%"
"19.06.2019","22,900","23,620","23,620","22,710","6,42M","-2,72%"
"18.06.2019","23,540","22,740","24,000","22,520","6,30M","3,84%"
"17.06.2019","22,670","22,990","22,990","22,620","2,51M","-0,79%"
"14.06.2019","22,850","22,750","22,900","22,630","2,30M","0,35%"
"13.06.2019","22,770","23,010","23,150","22,730","2,88M","-1,26%"
"12.06.2019","23,060","23,120","23,220","23,040","2,56M","-0,77%"
"11.06.2019","23,240","23,480","23,630","23,010","3,40M","-0,98%"
"07.06.2019","23,470","23,100","23,670","23,060","3,44M","1,73%"
"06.06.2019","23,070","22,610","23,090","22,580","3,58M","1,94%"
"05.06.2019","22,630","22,380","22,690","22,320","3,34M","1,34%"
"04.06.2019","22,330","22,190","22,530","22,030","2,51M","0,40%"
"03.06.2019","22,240","22,150","22,240","21,870","3,50M","-0,54%"
"31.05.2019","22,360","22,270","22,370","21,970","3,36M","0,09%"
"30.05.2019","22,340","22,380","22,540","22,270","1,90M","-0,04%"
"29.05.2019","22,350","22,530","22,640","22,290","2,95M","-1,76%"
"28.05.2019","22,750","22,820","22,870","22,490","5,93M","-0,52%"
"27.05.2019","22,870","22,960","22,970","22,750","2,09M","-0,13%"
"24.05.2019","22,900","23,000","23,020","22,760","2,66M","-0,30%"
"23.05.2019","22,970","23,250","23,260","22,530","4,59M","-1,59%"
"22.05.2019","23,340","23,240","23,360","23,140","1,93M","0,43%"
"21.05.2019","23,240","23,340","23,500","23,120","2,51M","-0,43%"
"20.05.2019","23,340","23,450","23,780","23,280","3,48M","-0,55%"
"17.05.2019","23,470","23,610","23,620","23,240","3,50M","-0,59%"
"16.05.2019","23,610","23,320","23,760","23,190","3,86M","1,24%"
"15.05.2019","23,320","23,210","23,610","23,030","6,04M","2,60%"
"14.05.2019","22,730","22,060","23,070","22,060","5,98M","2,62%"
"13.05.2019","22,150","22,170","22,370","21,960","3,52M","0,00%"
"10.05.2019","22,150","21,860","22,320","21,820","4,69M","1,65%"
"09.05.2019","21,790","21,950","22,290","21,710","2,95M","-1,22%"
"08.05.2019","22,060","21,780","22,170","21,780","3,12M","0,32%"
"07.05.2019","21,990","21,590","22,130","21,550","4,73M","1,95%"
"06.05.2019","21,570","21,840","22,020","21,230","4,90M","-4,43%"
"03.05.2019","22,570","22,240","22,580","22,170","4,22M","0,94%"
"02.05.2019","22,360","22,490","22,840","22,350","4,62M","-1,80%"
"30.04.2019","22,770","22,530","22,800","22,520","2,39M","0,75%"
"29.04.2019","22,600","22,800","22,840","22,420","2,76M","-0,88%"
"26.04.2019","22,800","22,830","22,980","22,630","2,40M","0,84%"
"25.04.2019","22,610","22,610","22,900","22,520","2,49M","-0,66%"
"24.04.2019","22,760","22,820","22,890","22,280","3,78M","-0,65%"
"23.04.2019","22,910","22,900","23,090","22,850","2,23M","0,04%"
"18.04.2019","22,900","22,900","23,100","22,830","2,50M","0,04%"
"17.04.2019","22,890","23,020","23,030","22,560","3,29M","-0,52%"
"16.04.2019","23,010","23,630","23,650","22,850","4,43M","-2,46%"
"15.04.2019","23,590","23,650","23,810","23,520","1,95M","-0,17%"
"12.04.2019","23,630","23,770","23,950","23,500","2,63M","-0,42%"
"11.04.2019","23,730","24,070","24,180","23,640","2,32M","-1,62%"
"10.04.2019","24,120","23,860","24,230","23,780","2,73M","1,13%"
"09.04.2019","23,850","23,750","23,980","23,610","2,26M","0,51%"
"08.04.2019","23,730","23,990","24,020","23,700","2,38M","-0,84%"
"05.04.2019","23,930","23,780","23,980","23,650","2,28M","0,97%"
"04.04.2019","23,700","23,890","24,080","23,560","2,76M","-1,25%"
"03.04.2019","24,000","23,850","24,030","23,550","2,14M","1,14%"
"02.04.2019","23,730","23,650","23,790","23,600","1,69M","0,30%"
"01.04.2019","23,660","24,010","24,040","23,570","2,42M","-1,00%"
"29.03.2019","23,900","23,910","23,950","23,520","2,29M","0,59%"
"28.03.2019","23,760","23,810","24,200","23,720","2,42M","-0,79%"
"27.03.2019","23,950","23,990","24,040","23,540","2,77M","0,29%"
"26.03.2019","23,880","24,440","24,540","23,730","4,45M","-1,85%"
"25.03.2019","24,330","23,470","24,390","23,440","4,60M","2,44%"
"22.03.2019","23,750","23,240","23,820","23,210","6,00M","3,04%"
"21.03.2019","23,050","22,250","23,110","22,230","4,59M","3,50%"
"20.03.2019","22,270","22,370","22,480","22,170","2,46M","-0,49%"
"19.03.2019","22,380","22,520","22,650","22,380","2,42M","-0,75%"
"18.03.2019","22,550","22,490","22,610","22,380","2,78M","0,27%"
"15.03.2019","22,490","22,050","22,540","21,970","6,92M","1,95%"
"14.03.2019","22,060","21,050","22,230","20,910","4,90M","1,85%"
"13.03.2019","21,660","22,040","22,140","21,580","3,42M","-1,72%"
"12.03.2019","22,040","21,830","22,110","21,550","3,59M","1,66%"
"11.03.2019","21,680","21,670","21,850","21,630","2,25M","0,28%"
"08.03.2019","21,620","21,450","21,880","21,420","1,97M","0,14%"
"07.03.2019","21,590","21,300","21,630","21,270","2,68M","1,31%"
"06.03.2019","21,310","21,560","21,570","21,170","2,29M","-0,98%"
"05.03.2019","21,520","21,430","21,650","21,310","1,55M","0,09%"
"04.03.2019","21,500","21,700","21,730","21,440","1,71M","-0,74%"
"01.03.2019","21,660","21,640","21,710","21,490","3,09M","0,93%"
"28.02.2019","21,460","21,330","21,490","21,180","3,23M","-0,05%"
"27.02.2019","21,470","21,900","21,910","21,440","4,18M","-2,36%"
"26.02.2019","21,990","21,750","22,060","21,630","2,54M","0,46%"
"25.02.2019","21,890","21,960","22,000","21,670","2,85M","-0,23%"
"22.02.2019","21,940","21,990","22,120","21,860","2,44M","-0,59%"
"21.02.2019","22,070","22,380","22,560","21,760","5,47M","-1,34%"
"20.02.2019","22,370","22,340","22,500","22,310","2,01M","-0,04%"
"19.02.2019","22,380","22,200","22,390","22,130","2,38M","0,54%"
"18.02.2019","22,260","22,360","22,480","22,220","1,82M","-0,36%"
"15.02.2019","22,340","22,500","22,510","22,210","3,53M","-0,40%"
"14.02.2019","22,430","22,220","22,650","22,180","3,82M","1,45%"
"13.02.2019","22,110","22,490","22,500","21,960","4,06M","-1,34%"
"12.02.2019","22,410","22,220","22,690","22,060","4,93M","1,72%"
"11.02.2019","22,030","21,560","22,090","21,530","3,77M","2,23%"
"08.02.2019","21,550","21,380","21,740","21,340","3,57M","0,47%"
"07.02.2019","21,450","21,430","21,690","21,290","3,08M","-0,28%"
"06.02.2019","21,510","21,500","21,650","21,320","2,61M","-0,83%"
"05.02.2019","21,690","21,640","21,700","21,280","3,19M","0,56%"
"04.02.2019","21,570","21,700","21,810","21,330","2,73M","-0,69%"
"01.02.2019","21,720","21,750","21,750","21,420","3,23M","0,37%"
"31.01.2019","21,640","21,590","21,790","21,470","3,67M","0,51%"
"30.01.2019","21,530","21,580","21,710","21,400","2,62M","-0,42%"
"29.01.2019","21,620","21,290","21,680","21,200","3,52M","1,60%"
"28.01.2019","21,280","21,230","21,580","21,150","2,61M","-0,37%"
"25.01.2019","21,360","21,500","21,620","21,190","3,62M","0,09%"
"24.01.2019","21,340","20,680","21,480","20,610","7,25M","3,34%"
"23.01.2019","20,650","19,605","20,690","19,600","10,13M","5,09%"
"22.01.2019","19,650","19,440","19,745","19,415","3,05M","0,15%"
"21.01.2019","19,620","20,250","20,300","19,490","5,01M","-3,11%"
"18.01.2019","20,250","20,060","20,330","19,825","5,42M","1,86%"
"17.01.2019","19,880","19,470","19,895","19,405","3,13M","0,58%"
"16.01.2019","19,765","19,975","19,990","19,705","2,62M","-0,93%"
"15.01.2019","19,950","19,995","20,070","19,730","2,53M","0,48%"
"14.01.2019","19,855","20,060","20,260","19,815","2,75M","-1,37%"
"11.01.2019","20,130","20,300","20,480","20,040","2,40M","-0,64%"
"10.01.2019","20,260","19,905","20,350","19,900","3,39M","1,43%"
"09.01.2019","19,975","20,030","20,130","19,905","2,29M","-0,03%"
"08.01.2019","19,980","19,900","20,080","19,820","2,66M","0,40%"
"07.01.2019","19,900","19,990","20,060","19,705","3,04M","-0,13%"
"04.01.2019","19,925","19,690","20,080","19,560","3,29M","2,05%"
"03.01.2019","19,525","19,180","19,710","19,020","3,62M","1,17%"
"02.01.2019","19,300","18,885","19,375","18,745","4,29M","1,77%"
"28.12.2018","18,965","18,500","19,070","18,360","2,93M","2,57%"
"27.12.2018","18,490","18,965","19,000","18,090","5,18M","-3,17%"
"21.12.2018","19,095","19,100","19,180","18,905","5,44M","-0,31%"
"20.12.2018","19,155","19,155","19,315","18,915","4,53M","-0,85%"
"19.12.2018","19,320","19,105","19,390","18,975","2,90M","0,94%"
"18.12.2018","19,140","19,305","19,350","18,960","3,63M","-1,09%"
"17.12.2018","19,350","19,345","19,690","19,295","3,23M","-0,85%"
"14.12.2018","19,515","19,440","19,600","19,190","3,05M","-0,38%"
"13.12.2018","19,590","19,225","19,765","19,205","5,03M","1,90%"
"12.12.2018","19,225","18,740","19,335","18,715","4,09M","3,19%"
"11.12.2018","18,630","18,545","18,775","18,405","3,46M","1,22%"
"10.12.2018","18,405","18,900","19,025","18,330","3,73M","-3,11%"
"07.12.2018","18,995","18,905","19,325","18,905","3,87M","0,82%"
"06.12.2018","18,840","19,210","19,305","18,720","3,98M","-2,84%"
"05.12.2018","19,390","19,180","19,490","19,060","2,56M","0,41%"
"04.12.2018","19,310","19,290","19,440","19,190","2,63M","0,13%"
"03.12.2018","19,285","19,360","19,530","19,230","3,14M","1,15%"
"30.11.2018","19,065","19,085","19,250","18,950","4,27M","0,08%"
"29.11.2018","19,050","19,305","19,470","18,885","3,36M","-1,04%"
"28.11.2018","19,250","19,500","19,600","19,125","2,65M","-0,75%"
"27.11.2018","19,395","19,440","19,440","19,245","2,65M","-0,08%"
"26.11.2018","19,410","19,055","19,480","18,985","5,14M","2,29%"
"23.11.2018","18,975","19,200","19,320","18,720","5,56M","-1,17%"
"22.11.2018","19,200","19,165","19,345","18,975","4,32M","-0,23%"
"21.11.2018","19,245","19,265","19,365","18,980","3,20M","0,39%"
"20.11.2018","19,170","19,295","19,560","19,065","4,13M","-0,67%"
"19.11.2018","19,300","19,065","19,470","18,930","3,59M","1,15%"
"16.11.2018","19,080","18,505","19,165","18,500","6,67M","3,47%"
"15.11.2018","18,440","18,960","19,445","17,765","11,90M","-1,73%"
"14.11.2018","18,765","18,595","19,190","18,305","5,90M","0,75%"
"13.11.2018","18,625","18,575","18,725","18,280","3,77M","1,03%"
"12.11.2018","18,435","18,665","18,805","18,300","2,79M","-0,70%"
"09.11.2018","18,565","18,285","18,760","17,980","3,98M","0,79%"
"08.11.2018","18,420","18,405","18,775","18,335","3,55M","0,05%"
"07.11.2018","18,410","17,955","18,480","17,940","4,76M","3,20%"
"06.11.2018","17,840","17,870","17,940","17,595","2,38M","0,08%"
"05.11.2018","17,825","17,730","18,035","17,665","2,61M","0,76%"
"02.11.2018","17,690","17,570","17,770","17,445","3,47M","1,67%"
"01.11.2018","17,400","17,185","17,575","17,175","2,93M","1,05%"
"31.10.2018","17,220","17,250","17,585","17,080","4,25M","1,23%"
"30.10.2018","17,010","17,350","17,415","16,985","4,22M","-1,65%"
"29.10.2018","17,295","17,195","17,460","17,195","3,91M","0,29%"
"26.10.2018","17,245","17,610","17,650","17,055","5,54M","-2,63%"
"25.10.2018","17,710","17,570","17,785","17,370","3,47M","0,31%"
"24.10.2018","17,655","17,850","17,975","17,610","3,46M","-0,39%"
"23.10.2018","17,725","17,940","18,185","17,715","5,59M","-1,53%"
"22.10.2018","18,000","18,150","18,160","17,900","3,25M","0,03%"
"19.10.2018","17,995","17,665","18,190","17,645","5,18M","2,10%"
"18.10.2018","17,625","17,525","17,910","17,525","3,66M","0,37%"
"17.10.2018","17,560","17,705","17,905","17,385","3,77M","-0,34%"
"16.10.2018","17,620","17,570","17,690","17,275","3,43M","0,83%"
"15.10.2018","17,475","17,410","17,535","17,140","3,90M","-0,26%"
"12.10.2018","17,520","17,500","17,850","17,445","7,72M","1,15%"
"11.10.2018","17,320","17,050","17,780","16,780","8,60M","1,26%"
"10.10.2018","17,105","17,625","17,665","17,105","6,78M","-3,20%"
"09.10.2018","17,670","17,965","18,165","17,590","6,11M","-2,54%"
"08.10.2018","18,130","18,700","18,755","17,855","8,59M","-3,00%"
"05.10.2018","18,690","20,490","20,560","18,615","15,06M","-8,52%"
"04.10.2018","20,430","20,800","20,880","20,300","6,17M","-3,31%"
"02.10.2018","21,130","20,920","21,170","20,910","2,41M","0,81%"
"01.10.2018","20,960","21,200","21,400","20,910","2,89M","-1,36%"
"28.09.2018","21,250","21,690","21,690","21,070","5,08M","-2,39%"
"27.09.2018","21,770","21,400","21,770","21,200","3,33M","0,79%"
"26.09.2018","21,600","21,220","21,650","21,210","3,01M","1,98%"
"25.09.2018","21,180","21,040","21,300","21,030","2,15M","0,67%"
"24.09.2018","21,040","21,270","21,510","21,000","3,48M","-1,41%"
"21.09.2018","21,340","21,450","21,630","21,050","5,15M","-0,56%"
"20.09.2018","21,460","21,350","21,530","21,090","3,02M","0,47%"
"19.09.2018","21,360","21,750","21,830","21,240","3,30M","-1,52%"
"18.09.2018","21,690","21,690","21,710","21,250","3,56M","0,46%"
"17.09.2018","21,590","21,460","21,750","21,360","2,44M","0,14%"
"14.09.2018","21,560","21,550","21,650","21,250","2,15M","0,37%"
"13.09.2018","21,480","21,500","22,040","21,410","3,53M","-0,32%"
"12.09.2018","21,550","22,300","22,320","21,450","5,33M","-3,62%"
"11.09.2018","22,360","22,140","22,420","22,100","3,77M","1,08%"
"10.09.2018","22,120","21,670","22,220","21,670","3,70M","1,98%"
"07.09.2018","21,690","21,500","21,760","21,450","2,68M","0,56%"
"06.09.2018","21,570","21,120","21,650","21,120","3,95M","2,67%"
"05.09.2018","21,010","21,580","21,600","20,930","3,87M","-3,18%"
